Name,GPS,DateTime,NO2,O3_1hr,O3_4hr,CO,PM10,PM2.5,AQI_CO,AQI_NO2,AQI_O3_1hr,AQI_O3_4hr,AQI_PM10,AQI_PM2.5,AQI_Site,Date,Time
Civic,"(-35.285399, 149.131536)",11/07/2019 13:00,,0.02,0.02,,4.4,2.7,,,24,31,9,11,31,11-Jul-19,13:00
Monash,"(-35.418302, 149.094018)",09/07/2019 8:00,0.01,0,0,,7.4,7.3,,10,2,2,15,29,29,09-Jul-19,8:00
Monash,"(-35.418302, 149.094018)",06/01/2020 22:00,0,0.011,0.013,0.55,53.3,55.9,6,0,11,16,107,224,224,06-Jan-20,22:00
Florey,"(-35.220606, 149.0435)",13/01/2020 7:00,0.009,0.029,0.032,0.6,131.9,125.9,7,7,29,39,264,504,504,13-Jan-20,7:00
Florey,"(-35.220606, 149.0435)",02/02/2020 10:00,0.001,0.032,0.029,0.24,139.5,30.7,3,1,32,36,279,123,279,02-Feb-20,10:00
Florey,"(-35.220606, 149.0435)",01/11/2019 22:00,0.03,0.007,0.017,0.29,33.3,20.1,3,25,7,22,67,80,80,01-Nov-19,22:00
Monash,"(-35.418302, 149.094018)",02/04/2019 9:00,0.01,0.02,0.01,0.07,,,,,,,,,20,02-Apr-19,9:00
Monash,"(-35.418302, 149.094018)",15/08/2019 14:00,0,0.032,0.029,0.38,12.2,14.1,4,0,32,37,24,56,56,15-Aug-19,14:00
Civic,"(-35.285399, 149.131536)",08/06/2019 5:00,,0,0,,15.5,8,,,4,4,31,32,32,08-Jun-19,5:00
Florey,"(-35.220606, 149.0435)",03/07/2019 20:00,0.02,0,0.01,0.18,13.2,11,2,17,4,18,26,44,44,03-Jul-19,20:00
Monash,"(-35.418302, 149.094018)",19/05/2019 6:00,0.01,0,0,,26.1,30.1,,7,1,2,52,120,120,19-May-19,6:00
Civic,"(-35.285399, 149.131536)",09/05/2019 17:00,,0.02,0.02,,7.6,6,,,20,29,15,24,29,09-May-19,17:00
Florey,"(-35.220606, 149.0435)",10/10/2019 17:00,0.002,0.034,0.035,0.08,6.4,4.1,1,1,34,43,13,16,43,10-Oct-19,17:00
Monash,"(-35.418302, 149.094018)",14/11/2019 13:00,0,0.024,0.023,0.11,9.2,4.8,1,0,24,29,18,19,29,14-Nov-19,13:00
Florey,"(-35.220606, 149.0435)",14/02/2020 1:00,0.002,0.011,0.011,0.15,4.6,3.4,2,1,11,14,9,14,14,14-Feb-20,1:00
Monash,"(-35.418302, 149.094018)",08/06/2019 1:00,0.01,0,0,,16.3,17.7,,10,3,4,33,71,71,08-Jun-19,1:00
Civic,"(-35.285399, 149.131536)",17/04/2019 7:00,,0,0,,14.9,5.7,,,3,5,30,23,30,17-Apr-19,7:00
Civic,"(-35.285399, 149.131536)",24/11/2019 4:00,,0.017,0.021,,48.4,11.7,,,17,27,97,47,97,24-Nov-19,4:00
Monash,"(-35.418302, 149.094018)",11/12/2019 0:00,0,0.025,0.03,0.13,45.5,42.7,1,0,25,37,91,171,171,11-Dec-19,0:00
Florey,"(-35.220606, 149.0435)",17/02/2020 23:00,0.004,0.014,0.017,0.19,3.3,0.8,2,4,14,22,7,3,22,17-Feb-20,23:00
Florey,"(-35.220606, 149.0435)",26/03/2019 19:00,0,0.02,0.02,0.08,29.3,6.5,1,3,22,30,59,26,59,26-Mar-19,19:00
Florey,"(-35.220606, 149.0435)",20/07/2019 11:00,0,0.01,0.02,0.13,11.6,10.7,1,4,14,20,23,43,43,20-Jul-19,11:00
Civic,"(-35.285399, 149.131536)",13/04/2019 14:00,,0.03,0.03,,29.3,19,,,33,40,59,76,76,13-Apr-19,14:00
Florey,"(-35.220606, 149.0435)",09/08/2019 13:00,0,0.028,0.028,0.08,10.2,1.7,1,0,28,34,20,7,34,09-Aug-19,13:00
Florey,"(-35.220606, 149.043539)",23/03/2020 12:00,0,0.025,0.021,0.09,4,5.7,1,0,25,26,8,22,26,23-Mar-20,12:00
Monash,"(-35.418302, 149.094018)",07/05/2019 16:00,,,0.03,,13.6,13.7,,,,35,27,55,55,07-May-19,16:00
Civic,"(-35.285399, 149.131536)",06/02/2020 23:00,,0.015,0.015,,15.3,7.2,,,15,19,31,29,31,06-Feb-20,23:00
Monash,"(-35.418302, 149.094018)",27/05/2019 12:00,0,0.03,0.03,,4.2,1.2,,0,28,35,8,5,35,27-May-19,12:00
Monash,"(-35.418302, 149.094018)",21/07/2019 12:00,0,0.02,0.02,0.54,18.2,22.2,6,0,25,21,36,89,89,21-Jul-19,12:00
Monash,"(-35.418302, 149.094018)",04/12/2019 17:00,0,0.039,0.036,0.09,9.3,4.3,1,0,39,46,19,17,46,04-Dec-19,17:00
Civic,"(-35.285399, 149.131536)",23/08/2019 13:00,,0.024,0.018,,12.1,5.4,,,24,23,24,22,24,23-Aug-19,13:00
Civic,"(-35.285399, 149.131536)",30/01/2020 20:00,,0.006,0.028,,47.8,35.4,,,6,35,96,142,142,30-Jan-20,20:00
Civic,"(-35.285307, 149.131579)",15/03/2020 6:00,,0.013,0.014,0,9.6,3.1,0,0,13,18,19,12,19,15-Mar-20,6:00
Civic,"(-35.285399, 149.131536)",31/05/2019 18:00,,0.01,0.01,,9,5.7,,,6,15,18,23,23,31-May-19,18:00
Monash,"(-35.418302, 149.094018)",31/12/2019 21:00,0.08,0.064,0.052,4.26,163.7,84.3,47,67,64,64,327,337,337,31-Dec-19,21:00
Civic,"(-35.285399, 149.131536)",25/12/2019 13:00,,0.045,0.037,,59.9,44.9,,,45,46,120,180,180,25-Dec-19,13:00
Florey,"(-35.220606, 149.043539)",21/03/2020 14:00,0,0.033,0.032,0.15,21.4,3.5,1,0,33,40,42,13,42,21-Mar-20,14:00
Florey,"(-35.220606, 149.043539)",04/04/2020 0:00,0,0.017,0.013,0.13,5.9,5,1,0,17,17,11,20,20,04-Apr-20,0:00
Florey,"(-35.220606, 149.0435)",21/10/2019 1:00,0.003,0.015,0.022,0.09,12.9,5.6,1,3,15,27,26,22,27,21-Oct-19,1:00
Florey,"(-35.220606, 149.0435)",06/03/2019 10:00,0,0.01,0.01,0.16,28.5,10.4,2,4,14,16,57,42,57,06-Mar-19,10:00
Monash,"(-35.418302, 149.094018)",05/05/2019 8:00,0,0.02,0.02,,1.8,0.6,,1,23,29,4,2,29,05-May-19,8:00
Monash,"(-35.418302, 149.094018)",18/02/2020 9:00,0.004,0.017,0.01,0.06,7.1,2.9,1,4,17,12,14,12,17,18-Feb-20,9:00
Civic,"(-35.285399, 149.131536)",15/06/2019 23:00,,0,0,,10.6,6.7,,,3,4,21,27,27,15-Jun-19,23:00
Florey,"(-35.220606, 149.043539)",27/03/2020 1:00,0.001,0.009,0.011,0.09,8.9,5.9,1,1,9,14,17,23,23,27-Mar-20,1:00
Civic,"(-35.285399, 149.131536)",17/01/2020 23:00,,0.02,0.019,,53,51.1,,,20,24,106,204,204,17-Jan-20,23:00
Florey,"(-35.220606, 149.0435)",08/09/2019 0:00,0,0.03,0.03,0.11,2.9,0.9,1,0,30,37,6,4,37,08-Sep-19,0:00
Monash,"(-35.418302, 149.094018)",08/02/2020 7:00,0,0.024,0.026,0.01,6.6,5.8,0,0,24,33,13,23,33,08-Feb-20,7:00
Florey,"(-35.220606, 149.0435)",10/07/2019 4:00,0,0.02,0.02,0.21,6.6,3.8,2,0,19,23,13,15,23,10-Jul-19,4:00
Civic,"(-35.285399, 149.131536)",17/09/2019 6:00,,0.023,0.024,,8.7,1.9,,,23,30,17,8,30,17-Sep-19,6:00
Civic,"(-35.285399, 149.131536)",13/09/2019 5:00,,0.002,0.002,,14.5,1.3,,,2,3,29,5,29,13-Sep-19,5:00
Florey,"(-35.220606, 149.0435)",12/04/2019 9:00,0,0.03,0.02,0.12,11.6,4.7,1,1,26,25,23,19,26,12-Apr-19,9:00
Florey,"(-35.220606, 149.0435)",21/07/2019 8:00,0.01,0,0,1,14.1,15.5,11,5,2,2,28,62,62,21-Jul-19,8:00
Florey,"(-35.220606, 149.0435)",26/10/2019 4:00,0.004,0.016,0.018,0.13,69.2,17.7,1,4,16,22,138,71,138,26-Oct-19,4:00
Monash,"(-35.418302, 149.094018)",02/06/2019 12:00,0,0.02,0.01,,6.9,7.3,,3,17,14,14,29,29,02-Jun-19,12:00
Civic,"(-35.285399, 149.131536)",13/06/2019 14:00,,0.02,0.02,,8.1,1.2,,,25,29,16,5,29,13-Jun-19,14:00
Civic,"(-35.285399, 149.131536)",21/11/2019 23:00,,0.013,0.013,,26.5,12.3,,,13,17,53,49,53,21-Nov-19,23:00
Florey,"(-35.220606, 149.0435)",17/02/2020 17:00,0.002,0.037,0.034,0.17,2.3,0,2,2,37,42,5,0,42,17-Feb-20,17:00
Civic,"(-35.285399, 149.131536)",23/12/2019 0:00,,0.022,0.024,,71.4,56.5,,,22,30,143,226,226,23-Dec-19,0:00
Monash,"(-35.418302, 149.094018)",23/02/2020 5:00,0,0.016,0.018,0.02,8.2,3.4,0,0,16,22,16,14,22,23-Feb-20,5:00
Florey,"(-35.220606, 149.0435)",17/12/2019 9:00,0.003,0.027,0.02,0.77,76.8,63.3,9,3,27,25,154,253,253,17-Dec-19,9:00
Monash,"(-35.418302, 149.094018)",05/03/2020 15:00,0,0.023,0.023,0,4.3,2.6,0,0,23,29,8,10,29,05-Mar-20,15:00
Florey,"(-35.220606, 149.043539)",08/03/2020 22:00,0,0.015,0.015,0.16,8,1,1,0,15,18,15,4,18,08-Mar-20,22:00
Florey,"(-35.220606, 149.0435)",24/06/2019 6:00,0,0.03,0.03,0.06,4.7,3,1,0,27,34,9,12,34,24-Jun-19,6:00
Monash,"(-35.418302, 149.094018)",07/11/2019 23:00,0,0.026,0.026,0.07,27.8,7.7,1,0,26,33,56,31,56,07-Nov-19,23:00
Monash,"(-35.418302, 149.094018)",17/08/2019 16:00,,,0.031,0.09,3.9,3.8,1,,,39,8,15,39,17-Aug-19,16:00
Monash,"(-35.418302, 149.094018)",17/01/2020 22:00,0,0.021,0.023,0.26,38.8,40.7,3,0,21,28,78,163,163,17-Jan-20,22:00
Florey,"(-35.220606, 149.0435)",17/09/2019 7:00,0,0.024,0.026,0.06,9.6,2.9,1,0,24,32,19,12,32,17-Sep-19,7:00
Florey,"(-35.220606, 149.0435)",10/09/2019 4:00,0,0.026,0.024,0.11,5.5,3.9,1,0,26,30,11,16,30,10-Sep-19,4:00
Monash,"(-35.418302, 149.094018)",17/06/2019 22:00,0.02,0,0.01,,6.8,7.3,,16,2,9,14,29,29,17-Jun-19,22:00
Florey,"(-35.220606, 149.0435)",26/04/2019 11:00,0,0.02,0.02,0.1,12.5,5.9,1,0,24,27,25,24,27,26-Apr-19,11:00
Florey,"(-35.220606, 149.0435)",15/07/2019 16:00,,,0.03,0.09,2.6,1.3,1,,,35,5,5,35,15-Jul-19,16:00
Monash,"(-35.418302, 149.094018)",07/10/2019 6:00,0.008,0.01,0.015,0.05,26,7.7,1,7,10,19,52,31,52,07-Oct-19,6:00
Monash,"(-35.418302, 149.094018)",14/01/2020 1:00,0.001,0.016,0.024,0.23,73.2,71.4,3,1,16,30,146,286,286,14-Jan-20,1:00
Florey,"(-35.220606, 149.0435)",13/02/2020 13:00,0.002,0.024,0.022,0.18,6.1,4.5,2,2,24,28,12,18,28,13-Feb-20,13:00
Florey,"(-35.220606, 149.043539)",17/03/2020 17:00,0,0.028,0.029,0.12,6.4,0,1,0,28,36,12,0,36,17-Mar-20,17:00
Monash,"(-35.418302, 149.094018)",04/02/2020 2:00,0,0.02,0.021,0.29,27.8,15.1,3,0,20,27,56,60,60,04-Feb-20,2:00
Civic,"(-35.285399, 149.131536)",01/12/2019 0:00,,0.014,0.02,,41.9,21.7,,,14,25,84,87,87,01-Dec-19,0:00
Civic,"(-35.285399, 149.131536)",26/12/2019 4:00,,0.021,0.024,,64,53,,,21,30,128,212,212,26-Dec-19,4:00
Civic,"(-35.285399, 149.131536)",11/06/2019 21:00,,0,0,,6.7,4.6,,,3,4,13,18,18,11-Jun-19,21:00
Florey,"(-35.220606, 149.0435)",04/09/2019 6:00,0.008,0.001,0.001,1.01,26.6,10.5,11,7,1,1,53,42,53,04-Sep-19,6:00
Monash,"(-35.418302, 149.094018)",13/07/2019 5:00,0,0.03,0.03,,3,2.9,,0,32,36,6,12,36,13-Jul-19,5:00
Monash,"(-35.418302, 149.094018)",22/06/2019 11:00,0,0.03,0.02,,6.5,6.4,,0,28,23,13,26,28,22-Jun-19,11:00
Monash,"(-35.418302, 149.094018)",24/04/2019 17:00,0,0.03,0.03,,7.6,4.3,,1,28,37,15,17,37,24-Apr-19,17:00
Civic,"(-35.285399, 149.131536)",22/12/2019 0:00,,0.02,0.027,,292,212.9,,,20,34,584,852,852,22-Dec-19,0:00
Monash,"(-35.418302, 149.094018)",06/05/2019 4:00,0,0.01,0.01,,1.4,1,,3,7,17,3,4,17,06-May-19,4:00
Civic,"(-35.285399, 149.131536)",12/06/2019 12:00,,0.01,0.01,,13.1,9.4,,,9,7,26,38,38,12-Jun-19,12:00
Monash,"(-35.418302, 149.094018)",26/08/2019 13:00,0.001,0.029,0.028,0.29,10.7,9.2,3,1,29,35,21,37,37,26-Aug-19,13:00
Florey,"(-35.220606, 149.0435)",24/01/2020 19:00,0.002,0.038,0.041,0.1,62.2,14.3,1,1,38,51,124,57,124,24-Jan-20,19:00
Monash,"(-35.418302, 149.094018)",15/09/2019 19:00,0.001,0.031,0.032,0.09,14.1,11.4,1,0,31,39,28,46,46,15-Sep-19,19:00
Civic,"(-35.285399, 149.131536)",30/05/2019 12:00,,0.02,0.02,,3.6,2,,,19,20,7,8,20,30-May-19,12:00
Civic,"(-35.285399, 149.131536)",28/05/2019 17:00,,0.02,0.02,,5.6,1,,,17,25,11,4,25,28-May-19,17:00
Civic,"(-35.285399, 149.131536)",19/06/2019 15:00,,0.02,0.02,,7.6,6.4,,,19,24,15,26,26,19-Jun-19,15:00
Florey,"(-35.220606, 149.0435)",22/12/2019 1:00,0.013,0.017,0.027,5.46,345.4,291.8,61,11,17,34,691,1167,1167,22-Dec-19,1:00
Florey,"(-35.220606, 149.0435)",30/09/2019 4:00,0.006,0.002,0.005,0.21,19,5.7,2,5,2,6,38,23,38,30-Sep-19,4:00
Monash,"(-35.418302, 149.094018)",15/05/2019 15:00,0.01,0.03,0.03,,18.7,21.2,,5,29,32,37,85,85,15-May-19,15:00
Civic,"(-35.285399, 149.131536)",16/05/2019 22:00,,0,0,,19.6,11.9,,,3,5,39,48,48,16-May-19,22:00
Florey,"(-35.220606, 149.0435)",29/06/2019 0:00,0.02,0,0,0.87,18.4,17.2,10,13,2,2,37,69,69,29-Jun-19,0:00
Monash,"(-35.418302, 149.094018)",04/01/2020 13:00,0,0.048,0.054,0.91,102.1,100.9,10,0,48,67,204,404,404,04-Jan-20,13:00
Monash,"(-35.418302, 149.094018)",13/12/2019 16:00,,,0.048,0.31,44.8,42.5,3,,,59,90,170,170,13-Dec-19,16:00
Civic,"(-35.285399, 149.131536)",03/02/2020 12:00,,0.029,0.025,,16.3,4.7,,,29,32,33,19,33,03-Feb-20,12:00
Civic,"(-35.285399, 149.131536)",16/04/2019 6:00,,0.01,0.01,,11.6,6,,,9,15,23,24,24,16-Apr-19,6:00
Florey,"(-35.220606, 149.0435)",25/07/2019 18:00,0.01,0.01,0.02,0.18,12.6,9.8,2,12,8,22,25,39,39,25-Jul-19,18:00
Civic,"(-35.285307, 149.131579)",31/03/2020 18:00,,0.032,0.031,0,11.9,3.7,0,0,32,38,23,14,38,31-Mar-20,18:00
Civic,"(-35.285399, 149.131536)",26/02/2019 19:00,,0.03,0.04,,28,10.4,,,33,43,56,42,56,26-Feb-19,19:00
Civic,"(-35.285399, 149.131536)",09/02/2020 7:00,,0.017,0.017,,4.7,2,,,17,21,9,8,21,09-Feb-20,7:00
Monash,"(-35.418302, 149.094018)",06/06/2019 9:00,0.01,0,0,,17.7,19.2,,11,2,3,35,77,77,06-Jun-19,9:00
Monash,"(-35.418302, 149.094018)",27/12/2019 16:00,,,0.072,0.49,48.4,48.2,5,,,90,97,193,193,27-Dec-19,16:00
Civic,"(-35.285399, 149.131536)",28/08/2019 10:00,,0.01,0.007,,10.9,7.7,,,10,8,22,31,31,28-Aug-19,10:00
Monash,"(-35.418302, 149.094018)",26/11/2019 15:00,0,0.032,0.028,0.11,56.6,,1,0,32,36,113,,113,26-Nov-19,15:00
Monash,"(-35.418302, 149.094018)",04/03/2019 23:00,0.01,0.02,0.03,0.22,21.5,12.3,2,8,16,31,43,49,49,04-Mar-19,23:00
Civic,"(-35.285399, 149.131536)",17/11/2019 8:00,,0.026,0.019,,12.6,3.6,,,26,24,25,14,26,17-Nov-19,8:00
Civic,"(-35.285399, 149.131536)",17/05/2019 12:00,,0.01,0.01,,18.9,11.6,,,13,10,38,46,46,17-May-19,12:00
Florey,"(-35.220606, 149.0435)",19/10/2019 21:00,0.001,0.028,0.029,0.06,44,4.8,1,1,28,36,88,19,88,19-Oct-19,21:00
Florey,"(-35.220606, 149.0435)",04/12/2019 11:00,0.001,0.03,0.027,0.05,12.4,5,1,1,30,33,25,20,33,04-Dec-19,11:00
Civic,"(-35.285399, 149.131536)",04/11/2019 7:00,,0.02,0.017,,23.1,6.6,,,20,21,46,26,46,04-Nov-19,7:00
Civic,"(-35.285399, 149.131536)",13/09/2019 20:00,,0.025,0.025,,13.8,2.2,,,25,32,28,9,32,13-Sep-19,20:00
Monash,"(-35.418302, 149.094018)",25/08/2019 18:00,0.001,0.033,0.037,0.1,13.7,9.9,1,1,33,46,27,40,46,25-Aug-19,18:00
Civic,"(-35.285399, 149.131536)",30/04/2019 8:00,,0,0,,27.4,15.2,,,3,4,55,61,61,30-Apr-19,8:00
Florey,"(-35.220606, 149.0435)",22/12/2019 13:00,0.004,0.041,0.034,1.2,224.6,173.7,13,3,41,43,449,695,695,22-Dec-19,13:00
Civic,"(-35.285307, 149.131579)",31/03/2020 12:00,,0.028,0.021,0,10.2,3.5,0,0,28,26,20,13,28,31-Mar-20,12:00
Monash,"(-35.418302, 149.094018)",27/09/2019 21:00,0.026,0.004,0.02,0.16,11.1,7.9,2,22,4,25,22,32,32,27-Sep-19,21:00
Florey,"(-35.220606, 149.0435)",08/10/2019 2:00,,0.007,0.009,0.17,13.5,4.7,2,,7,11,27,19,27,08-Oct-19,2:00
Civic,"(-35.285399, 149.131536)",25/04/2019 23:00,,0.02,0.03,,11.5,6.1,,,23,32,23,24,32,25-Apr-19,23:00
Civic,"(-35.285399, 149.131536)",02/11/2019 1:00,,0.046,0.056,,36.3,19,,,46,70,73,76,76,02-Nov-19,1:00
Civic,"(-35.285307, 149.131579)",03/04/2020 8:00,,0.004,0.008,0,0,3.3,0,0,4,11,0,13,13,03-Apr-20,8:00
Monash,"(-35.418302, 149.094018)",04/12/2019 22:00,0.002,0.034,0.037,0.07,9.6,4.7,1,1,34,47,19,19,47,04-Dec-19,22:00
Civic,"(-35.285399, 149.131536)",18/12/2019 5:00,,0.016,0.019,,161.1,137.5,,,16,24,322,550,550,18-Dec-19,5:00
Florey,"(-35.220606, 149.0435)",09/06/2019 19:00,0,0.01,0.02,0.17,12.5,10.8,2,4,15,20,25,43,43,09-Jun-19,19:00
Monash,"(-35.418302, 149.094018)",06/04/2020 16:00,,,,,3.8,3.1,,,,,7,12,,06-Apr-20,16:00
Florey,"(-35.220606, 149.0435)",11/08/2019 13:00,0,0.028,0.026,0.04,1.6,1,0,0,28,32,3,4,32,11-Aug-19,13:00
Monash,"(-35.418302, 149.094018)",21/03/2019 23:00,0.01,0.01,0.01,0.08,4.5,1.2,1,5,9,8,9,5,9,21-Mar-19,23:00
Florey,"(-35.220606, 149.0435)",22/08/2019 11:00,0,0.03,0.027,0.03,2.3,0,0,0,30,33,5,0,33,22-Aug-19,11:00
Monash,"(-35.418302, 149.094018)",14/04/2019 20:00,0,0.03,0.03,0.08,19.1,12,1,2,32,41,38,48,48,14-Apr-19,20:00
Florey,"(-35.220606, 149.0435)",19/02/2020 7:00,0.007,0.018,0.023,0.11,30.1,4,1,6,18,28,60,16,60,19-Feb-20,7:00
Civic,"(-35.285399, 149.131536)",30/07/2019 18:00,,0,0.02,,4.6,5.2,,,4,21,9,21,21,30-Jul-19,18:00
Florey,"(-35.220606, 149.0435)",22/09/2019 20:00,0.015,0.01,0.022,0.1,49.1,8.4,1,13,10,28,98,34,98,22-Sep-19,20:00
Florey,"(-35.220606, 149.043539)",01/03/2020 1:00,0.016,0.004,0.005,0.32,19,6.2,3,13,4,6,37,24,37,01-Mar-20,1:00
Civic,"(-35.285399, 149.131536)",05/05/2019 13:00,,0.03,0.03,,2.1,0,,,26,32,4,0,32,05-May-19,13:00
Florey,"(-35.220606, 149.0435)",07/06/2019 15:00,0,0.03,0.02,0.42,22.6,20.1,5,1,26,30,45,80,80,07-Jun-19,15:00
Monash,"(-35.418302, 149.094018)",20/02/2020 12:00,0,0.028,0.025,0.06,4.4,2.9,1,0,28,31,9,12,31,20-Feb-20,12:00
Florey,"(-35.220606, 149.0435)",15/01/2020 21:00,0.004,0.029,0.041,0.27,38,24.8,3,3,29,52,76,99,99,15-Jan-20,21:00
Florey,"(-35.220606, 149.043539)",08/03/2020 5:00,0,0.017,0.017,0.12,12.3,3.3,1,0,17,21,24,13,24,08-Mar-20,5:00
Monash,"(-35.418302, 149.094018)",02/05/2019 12:00,0,0.03,0.02,,23.1,13.1,,1,26,21,46,52,52,02-May-19,12:00
Civic,"(-35.285399, 149.131536)",09/09/2019 17:00,,0.028,0.029,,5.1,0.3,,,28,37,10,1,37,09-Sep-19,17:00
Monash,"(-35.418302, 149.094018)",02/06/2019 0:00,0,0.01,0.01,,8.3,10.1,,4,10,13,17,40,40,02-Jun-19,0:00
Monash,"(-35.418302, 149.094018)",26/07/2019 5:00,0.01,0,0,1.2,19.1,18.8,13,7,2,4,38,75,75,26-Jul-19,5:00
Florey,"(-35.220606, 149.0435)",01/03/2019 5:00,0,0.02,0.01,0.23,23.2,11.8,3,3,15,12,46,47,47,01-Mar-19,5:00
Florey,"(-35.220606, 149.0435)",28/04/2019 5:00,0,0.01,0.02,0.13,7.8,6.1,1,3,10,21,16,24,24,28-Apr-19,5:00
Florey,"(-35.220606, 149.0435)",12/01/2020 13:00,0,0.046,0.03,1.19,92.9,79.4,13,0,46,38,186,318,318,12-Jan-20,13:00
Monash,"(-35.418302, 149.094018)",10/03/2019 12:00,0,0.03,0.03,0.12,13.2,7,1,0,31,38,26,28,38,10-Mar-19,12:00
Monash,"(-35.418302, 149.094018)",19/04/2019 19:00,0.01,0.02,0.03,0.4,9.4,6.6,4,11,17,36,19,26,36,19-Apr-19,19:00
Monash,"(-35.418302, 149.094018)",15/03/2020 7:00,0,0.02,0.019,0,8,2.9,0,0,20,24,16,11,24,15-Mar-20,7:00
Monash,"(-35.418302, 149.094018)",11/10/2019 18:00,0.001,0.024,0.027,0.11,3.1,1.2,1,1,24,34,6,5,34,11-Oct-19,18:00
Monash,"(-35.418302, 149.094018)",30/07/2019 18:00,0,0.03,0.03,0.08,5.5,7.5,1,3,26,36,11,30,36,30-Jul-19,18:00
Monash,"(-35.418302, 149.094018)",23/02/2020 14:00,0,0.039,0.034,0.11,7.7,4.1,1,0,39,43,15,16,43,23-Feb-20,14:00
Florey,"(-35.220606, 149.0435)",18/04/2019 21:00,0,0.02,0.02,0.23,18.9,11.5,3,1,23,18,38,46,46,18-Apr-19,21:00
Monash,"(-35.418302, 149.094018)",23/02/2019 16:00,,,0.02,0.07,8.5,4.9,1,,,27,17,20,27,23-Feb-19,16:00
Florey,"(-35.220606, 149.0435)",27/11/2019 20:00,0.004,0.029,0.029,0.08,8.3,2.1,1,3,29,36,17,8,36,27-Nov-19,20:00
Florey,"(-35.220606, 149.0435)",19/11/2019 8:00,0.004,0.028,0.015,0.09,12.2,4.5,1,4,28,19,24,18,28,19-Nov-19,8:00
Florey,"(-35.220606, 149.0435)",01/06/2019 23:00,0.01,0,0,0.58,11.4,12,6,11,2,2,23,48,48,01-Jun-19,23:00
Monash,"(-35.418302, 149.094018)",04/04/2020 20:00,0,0.024,0.023,0,3.8,2.8,0,0,24,29,7,11,29,04-Apr-20,20:00
Civic,"(-35.285399, 149.131536)",14/07/2019 14:00,,0.03,0.03,,3.3,3.5,,,25,33,7,14,33,14-Jul-19,14:00
Monash,"(-35.418302, 149.094018)",10/04/2019 15:00,0,0.03,0.03,0.03,5.5,2.4,0,0,27,32,11,10,32,10-Apr-19,15:00
Civic,"(-35.285399, 149.131536)",03/01/2020 12:00,,0.059,0.052,,214.4,212.1,,,59,65,429,848,848,03-Jan-20,12:00
Florey,"(-35.220606, 149.0435)",07/10/2019 9:00,,0.031,0.027,0.09,27.5,8,1,,31,34,55,32,55,07-Oct-19,9:00
Civic,"(-35.285399, 149.131536)",05/02/2020 15:00,,0.062,0.052,,37,22.4,,,62,65,74,90,90,05-Feb-20,15:00
Monash,"(-35.418302, 149.094018)",29/03/2020 16:00,,,,,7.5,3.8,,,,,15,15,,29-Mar-20,16:00
Florey,"(-35.220606, 149.0435)",24/09/2019 3:00,0.008,0.002,0.002,0.29,7.2,3.9,3,6,2,3,14,16,16,24-Sep-19,3:00
Florey,"(-35.220606, 149.043539)",02/03/2020 21:00,0.001,0.023,0.025,0.18,26.2,5.6,2,1,23,32,52,22,52,02-Mar-20,21:00
Florey,"(-35.220606, 149.0435)",26/02/2020 9:00,0.004,0.023,0.02,0.18,15.1,6.3,2,3,23,25,30,25,30,26-Feb-20,9:00
Florey,"(-35.220606, 149.0435)",25/09/2019 17:00,0.002,0.03,0.031,0.11,6.9,6.3,1,2,30,39,14,25,39,25-Sep-19,17:00
Florey,"(-35.220606, 149.0435)",18/10/2019 22:00,0.001,0.033,0.033,0.07,28.3,3,1,1,33,42,57,12,57,18-Oct-19,22:00
Florey,"(-35.220606, 149.0435)",09/04/2019 7:00,0.01,0.01,0.02,0.1,23.8,6.8,1,8,11,20,48,27,48,09-Apr-19,7:00
Civic,"(-35.285399, 149.131536)",28/09/2019 14:00,,0.026,0.026,,12.1,4.5,,,26,33,24,18,33,28-Sep-19,14:00
Monash,"(-35.418302, 149.094018)",27/02/2020 18:00,0,0.035,0.034,0.06,15.5,5.4,1,0,35,42,31,22,42,27-Feb-20,18:00
Florey,"(-35.220606, 149.0435)",30/12/2019 5:00,0.01,0.014,0.018,1.78,129.2,116.4,20,8,14,23,258,466,466,30-Dec-19,5:00
Florey,"(-35.220606, 149.0435)",24/06/2019 4:00,0,0.03,0.03,0.07,5.3,3.5,1,0,27,34,11,14,34,24-Jun-19,4:00
Florey,"(-35.220606, 149.0435)",06/10/2019 19:00,,0.033,0.035,0.12,11.8,5.7,1,,33,44,24,23,44,06-Oct-19,19:00
Monash,"(-35.418302, 149.094018)",24/07/2019 9:00,0,0.03,0.03,0.13,5,4.1,1,1,28,35,10,16,35,24-Jul-19,9:00
Monash,"(-35.418302, 149.094018)",11/03/2020 10:00,0,0.025,0.013,0,6.6,3.1,0,0,25,16,13,12,25,11-Mar-20,10:00
Civic,"(-35.285399, 149.131536)",09/06/2019 23:00,,0,0.01,,12.4,7.6,,,4,10,25,30,30,09-Jun-19,23:00
Civic,"(-35.285399, 149.131536)",11/02/2020 2:00,,0.02,0.025,,3.8,3.6,,,20,32,8,14,32,11-Feb-20,2:00
Monash,"(-35.418302, 149.094018)",31/03/2019 8:00,0.01,0.01,0.01,0.03,3.6,0,0,5,12,17,7,0,17,31-Mar-19,8:00
Civic,"(-35.285399, 149.131536)",22/11/2019 8:00,,0.021,0.01,,42.9,21.7,,,21,13,86,87,87,22-Nov-19,8:00
